order_id,user_id,name,product_id,created_at,product_category,product_name,product_brand,sale_price,product_department,product_sku,stock_quantity
83015,66473,Cheryl White,3128,2023-12-21 06:10:05 UTC,Dresses,Gabby Skye Women's Fit N Flare Dress,Gabby Skye,58.799999237060554,Women,DFF8E9C2AC33381546D96DEEA9922999,7
120756,96622,Hunter Fuller,20812,2023-12-21 06:09:25 UTC,Jeans,Volcom Men's Vorta Slim Straight Leg Fit Jean,Volcom,68,Men,770BB6554EB438D0A3BE3A67A47C1ACD,28
72143,57848,Kelly Hendricks,6154,2023-12-21 06:06:33 UTC,Leggings,Teez-Her Women's Python Print Leggings,Teez-Her,24.899999618530277,Women,3BF07985BF8A5A37FCF65989269E8EDC,15
3240,2598,Cody Fleming,16473,2023-12-21 05:49:55 UTC,Tops & Tees,Tommy Hilfiger Men Custom Fit Diagonal Logo Polo T-shirt,Tommy Hilfiger,42.9900016784668,Men,BB6961095E9A6DC1AAC2AF24EA88FC52,18
87383,69936,Jessica Diaz,12702,2023-12-21 05:48:25 UTC,Intimates,Bunheads Sticky Strips- Bh365,Bunheads,6,Women,F9E817650F505B7C38F29416DFD0BA69,17
58974,47365,Brenda Mccarty,14877,2023-12-21 05:39:48 UTC,Maternity,A Pea in the Pod: Long Sleeve Cascade Maternity Cardigan,A Pea in the Pod,59.5,Women,201ECEF3255BAE210A1B2C0AE4A21C7A,24
107717,86173,Zachary Prince,26784,2023-12-21 04:39:14 UTC,Sleep & Lounge,Majestic International Men's Weather Wise Flannel Shawl Robe,Majestic International,66.5,Men,8F02E3FA67AC7F913160628C8F46B8AA,18
108896,87110,Aaron Bass,26910,2023-12-21 04:32:40 UTC,Sleep & Lounge,Campbell Blue Green White Tartan Plaid Check Classic Cut Flannel Pants Unisex Sizes,Touch of Europe Flannel Pants,27.989999771118164,Men,CE8839A5ECDA19985F2DC1129646BEE7,24
62429,50103,Ricardo Dean,23562,2023-12-21 04:26:18 UTC,Shorts,Matix Men's Rockaway Short,Matix,42,Men,5D3AD84B2C465AA17FBB94DE4F166985,31
70249,56383,Ryan Allen,27294,2023-12-21 04:13:43 UTC,Sleep & Lounge,Majestic International Men's Shasta Velour Shawl Robe,Majestic International,78.949996948242173,Men,2326EB84B13C47AFD79B98DDA65B4FD9,25
2242,1803,Angela Williams,8423,2023-12-21 03:34:56 UTC,Outerwear & Coats,Cherokee 4350C Women's Scrub HQ Cotton Snap Front Warm-Up Print Scrub Jacket,Cherokee,24.360000610351559,Women,93129BCA9FB2D3CB3470E2B9CFDE7F63,18
49852,40095,Cathy Sanders,2176,2023-12-21 03:33:15 UTC,Fashion Hoodies & Sweatshirts,Special Blend Dot Zip Hoodie Eggshell Women's,Special Blend,37.950000762939446,Women,0234C510BC6D908B28C70FF313743079,34
119127,95337,Amy Munoz,15017,2023-12-21 02:42:01 UTC,Maternity,Anita Microfiber Maternity Bra Style 5162,Anita,70,Women,DB923D713A51808B16056E2469DEB034,20
117876,94307,Mary Brandt,5011,2023-12-21 02:35:36 UTC,Jeans,Joe's Jeans Women's The Skinny Mid Rise Jean,Joe's Jeans,185,Women,0342C9A7B54450830E9727B98F8E3CB7,23
57344,46110,Taylor Bond,17132,2023-12-21 02:34:40 UTC,Fashion Hoodies & Sweatshirts,ICECREAM Men's Long Sleeve Singing Cherry Pullover,ICECREAM,78,Men,19A443DFF441745DA8693E0A9FEE81D6,27
88677,70969,Christina Stevens,15351,2023-12-21 02:31:19 UTC,Plus,Anita Women's Extreme Control Sport Bra,Anita,75.069999694824219,Women,94F338FE2F7F9A84751DEEEFAE6BCBA2,23
21131,17076,Stacey Williams,14653,2023-12-21 02:20:08 UTC,Maternity,A Pea in the Pod: Fleece Lined Legging,A Pea in the Pod,39,Women,301AF7614F87909BB1649E27087DB4AF,6
62429,50103,Ricardo Dean,23050,2023-12-21 02:19:38 UTC,Shorts,Oneill Men's Triumph 3 Walkshort,O'Neill,44.5,Men,624207DEDFFE0A35C058D63D600213F4,15
49186,39574,Gregory Johnson,21276,2023-12-21 01:58:33 UTC,Jeans,Diesel Men's New Fanker Slim Bootcut Jean,Diesel,197.99000549316409,Men,A48F43F12770677C1CFD2241E79F6D15,32
116526,93218,Jillian Martin,5316,2023-12-21 01:37:01 UTC,Pants & Capris,GREY PANT GAUCHOS RUFFLE TIERS WIDE - FITS (ONE SIZE) - L XL 1X 2X - T337S LOTUSTRADERS,LOTUSTRADERS,42.9900016784668,Women,C0A5A65E55124EAE3388586316A25F57,5
5223,4218,Cesar Smith,24710,2023-12-21 01:34:14 UTC,Socks,Injinji Performance Midweight No Show Sock,Injinji,16,Men,038831681B99600E276AB9B8C4E95EF0,18
83006,66464,Michael Mitchell,19074,2023-12-21 01:27:24 UTC,Sweaters,Nautica Men's Quarter-Zip Drop Sweater,Nautica,47.9900016784668,Men,572F88DEE7E2502B8B919AFB49FFFE53,18
117464,93974,Kristy Hernandez,11678,2023-12-21 00:56:32 UTC,Intimates,Cosabella Ceylon Camisole (ceylo17),Cosabella,115,Women,9C453CF6194406F48A40272EEC8DE2A8,25
116805,93442,Timothy Moore,27471,2023-12-21 00:54:57 UTC,Swim,Hurley Men's  One and Only Long Sleeve Rashguard,Hurley,35,Men,2300B63AF8665D2C9B6944135776F084,22
82625,66154,Ryan Austin,21040,2023-12-21 00:50:15 UTC,Jeans,Pendleton Men's Everyday 5 Pocket Denim,Pendleton,68,Men,03994131659F561249054EA1C99097F7,8
119127,95337,Amy Munoz,12609,2023-12-21 00:50:10 UTC,Intimates,Braza Magicups Adhesive Bra Style S/7000,Braza,16.309999465942383,Women,112A8E92DCEDCDA4237DE18E9126B2D2,24
24893,20111,Jeffrey Cochran,21513,2023-12-21 00:41:41 UTC,Jeans,Lip Service Mens Rocker Vintage Wash Stretch Denim Jeans,Lip Service,44.950000762939446,Men,0628578027F2F3E17ABF142C0FAEC461,33
71144,57075,Justin Jacobs,20188,2023-12-21 00:40:10 UTC,Suits & Sport Coats,Elie Tahari Jacket Flannel Blazer Sportcoat Large,Elie Tahari,85,Men,6145E68BDA614971203985CEC5982A6B,31
68232,54727,Kenneth Jenkins,29095,2023-12-21 00:38:16 UTC,Accessories,100% Silk Woven Silver Striped Self-Tie Bow Tie,TheTieBar,15.989999771118164,Men,E6BBE250889B758C4007C91144C3FB6A,27
148,114,Vickie Garcia,6060,2023-12-21 00:36:05 UTC,Leggings,Leggings Stylish Design For Women Animal Print- Fit to Small / Medium Size,Queen,10.989999771118164,Women,BA347FCC9A79FB74E95670B24848164F,9
61380,49274,Walter Martinez,19656,2023-12-20 23:25:07 UTC,Sweaters,Fred Perry Men's Bomber Neck Sweater,Fred Perry,126,Men,07F7EE3A9193300869B19D91690E8ACE,38
36746,29639,Chris Fox,18343,2023-12-20 23:05:58 UTC,Active,Pearl iZUMi Attack Low Sock 3-Pack,Pearl iZUMi,23.229999542236328,Men,B6090248437923839C98D0EFF0601221,27
48473,39005,Brandi Perez,2626,2023-12-20 22:58:41 UTC,Active,Danskin Women's Drawcord Pant,Danskin,35.9900016784668,Women,E354FD90B2D5C777BFEC87A352A18976,26
3360,2708,Brandon Nolan,20178,2023-12-20 22:47:02 UTC,Suits & Sport Coats,Brown Checkered Formal Vest For Men Plaid For Mens Gift Idea with Neck Tie Cufflinks Handkerchief Bow Tie for Suit Y&G VS1035,Y&G,36.950000762939446,Men,89BC58C331D7BAD42203AECC7759C56F,17
65347,52371,Kristen Barnes,10359,2023-12-20 22:32:44 UTC,Intimates,Bali Women's Concealers Back Smoothing Underwire,Bali,36,Women,6E334169A5325ADCA8AEC592CD14EDD9,6
50397,40517,Joshua Marsh,28375,2023-12-20 22:11:31 UTC,Accessories,Ray-Ban Men's RB3025 Aviator Large Metal Sunglasses,Ray-Ban,194.94999694824216,Men,61204932BCCB948357E1A0281DE24080,12
77895,62350,Charlotte Wiley,9301,2023-12-20 22:10:26 UTC,Socks & Hosiery,Angelina cotton REFEREE Knee High Socks Bright Colors with White Stripes,Angelina,25,Women,42BA513C42A0FD6558AA44B1DE658140,14
77481,62041,Susan Jenkins,5578,2023-12-20 21:47:20 UTC,Pants & Capris,Kenneth Cole Women's Tech Pant,Kenneth Cole,50.75,Women,D25A34B9C2A87DB380ECD7F7115882EC,29
77481,62041,Susan Jenkins,15911,2023-12-20 21:42:33 UTC,Plus,Barely There Women's Concealers Underwire Bra #4580,Barely There,35,Women,8A71A002D36D76176D6A2D9F72142B72,14
16497,13409,Jennifer Taylor,12748,2023-12-20 21:27:42 UTC,Swim,Copacabana Long Sleeve Embroidered Beach Tunic/Cover Up,Alki'i,26.989999771118164,Women,B0663536001E0B4F1C17B7B296F07CDB,16
89271,71451,Derek Hill,26976,2023-12-20 21:07:19 UTC,Sleep & Lounge,Men's BambooDreamsTM Lounge Pants - Black - Medium,DreamSacks,65,Men,FC33073CB57BD68D6DF31B8C97C91E93,20
48841,39282,Heather Butler,12758,2023-12-20 20:58:47 UTC,Swim,Inches Off Plus Size Swimsuit with colorblocking,Inches Off,49.9900016784668,Women,AA7D66ED4B1C618962D406535C4D282A,10
20121,16264,Jeffrey Burke,21639,2023-12-20 18:51:51 UTC,Jeans,Volcom Slergo Denim Pant - Men's,Volcom,69.449996948242188,Men,74AB171BF4452A0F3EF007A38DF8BE7E,16
75759,60705,Perry Robinson,24351,2023-12-20 18:20:21 UTC,Outerwear & Coats,Spiewak The Plymouth Jacket in Brown Caramel,Spiewak,255,Men,5C4FB86C9678DC75983A2448567CCE20,20
120356,96315,Michael Adams,20918,2023-12-20 18:19:48 UTC,Jeans,7 For All Mankind Men's Short Inseam Brett No Break Modern Bootcut Jean,7 For All Mankind,100.98999786376952,Men,0E668474147B19CFDC7C8CBEF7F9F2E3,25
76590,61333,John Mckinney,18029,2023-12-20 17:17:29 UTC,Fashion Hoodies & Sweatshirts,LRG Colors of the Season Full Zip Rain Jacket - Black,LRG,125,Men,18A7F966B0A5C8BC7DA57CA7A7521C4F,11
45698,36848,Amy Williams,12123,2023-12-20 16:43:02 UTC,Intimates,Silk Chiffon Teddy & Robe Set (Free Worldwide Shipping),The Hong Kong Silk Co.,64.989997863769531,Women,0ACF03F408F90EA0DCBA786D300620DB,14
102736,82250,Cody Reynolds,24088,2023-12-20 16:35:23 UTC,Outerwear & Coats,Dickies TJ513 Storm Softshell Full Zip Jacket,Dickies,92.4000015258789,Men,F01A350709F093F9FD1440329470E701,16
47935,38586,Amber Mitchell,8075,2023-12-20 15:58:03 UTC,Suits,Lesuit Women's Twill Skirt Suit,Lesuit,81.2300033569336,Women,EDE529DFCBB2907E9760EEA0875CDD12,9
9525,7706,Kelsey Jones,13214,2023-12-20 15:50:55 UTC,Swim,Athena - Mandalay Sweetheart One Piece Swimsuit,Athena,97,Women,46CF745606C655FD6E0B3E199873022E,31
70227,56367,Leah Fowler,3590,2023-12-20 15:45:19 UTC,Dresses,Allegra K Ladies Stretchy Waistband Bowknot Decor Scoop Neck Chiffon Dress Khaki Color L,Allegra K,11.4399995803833,Women,DA6EA77475918A3D83C7E49223D453CC,20
80545,64492,Curtis Hughes,23365,2023-12-20 15:41:09 UTC,Shorts,Hurley Men's Sinatra Walkshort,Hurley,49,Men,A797A65AA8651D8B93208615C6E0D01F,17
21507,17366,Cynthia Stevens,1654,2023-12-20 15:20:09 UTC,Fashion Hoodies & Sweatshirts,Aeropostale Womens; Juniors Black Aero Stacked Ptch Full Zip Hoodie,Aeropostale,55.5,Women,9D2682367C3935DEFCB1F9E247A97C0D,14
98254,78687,Amy Leon,295,2023-12-20 15:16:39 UTC,Tops & Tees,Tommy Hilfiger Women Long Sleeve Beads Logo V-Neck T-Shirt,Tommy Hilfiger,24.989999771118164,Women,49182F81E6A13CF5EAA496D51FEA6406,19
111711,89291,Kimberly Thomas,1508,2023-12-20 15:12:51 UTC,Sweaters,BB Dakota Juniors Corinth Sweater,BB Dakota,95,Women,EBD6D2F5D60FF9AFAEDA1A81FC53E2D0,21
93780,75069,Patricia Montgomery,10011,2023-12-20 14:59:46 UTC,Sleep & Lounge,bSoft Kaleidoscope Pink Bamboo Flannel Sleepshirt,bSoft,48,Women,A2369958A9645EAC52B58A8134E2EF5A,28
98254,78687,Amy Leon,7995,2023-12-20 14:50:26 UTC,Blazers & Jackets,BROWN KIMONO DUSTER JACKET LONG STRETCH JERSEY LAGENLOOK - FITS (ONE SIZE) - L XL 1X 2X - U514S LOTUSTRADERS,LOTUSTRADERS,52.9900016784668,Women,2D44E06A7038F2DD98F0F54C4BE35E22,27
78211,62602,Alicia Brown,12941,2023-12-20 14:28:11 UTC,Swim,Miraclesuit Women's Must Haves Aurora Swimdress,Miraclesuit,150,Women,E833AECDCE1507964E8C9D3F72F86829,18
96922,77654,Susan Hughes,9823,2023-12-20 14:22:17 UTC,Sleep & Lounge,Mickey Mouse Raglan Nightshirt for Women,Disney,30,Women,3D8A0E750FF4F9B65D2C112A7095D1CE,21
38222,30796,Cynthia Johnson,5082,2023-12-20 14:14:25 UTC,Jeans,Lee Women's Misses Petite Slender Secret Asher Bootcut Jean,Lee,32.900001525878906,Women,FE663A72B27BDC613873FBBB512F6F67,11
80131,64159,Rodney Morris,20953,2023-12-20 14:09:06 UTC,Jeans,True Religion Men's Ricky Straight Vintage Jean,True Religion,293,Men,846CA1ECF9BCA75D39BB933BA3C3BE5D,18
58046,46632,Jesse Stark,22485,2023-12-20 13:26:20 UTC,Pants,Nautica Mens Clipper Wrinkle Resistant Flat Front Khaki Pants,Nautica,34.950000762939453,Men,0981A060AF516A1CB54F2F9A1ED5473E,15
46311,37327,Luke Fields,29029,2023-12-20 13:00:46 UTC,Accessories,Outdoor Research Face Mask,Outdoor Research,22.389999389648441,Men,25B3A3D4F23EEC4263E495F5181E207F,20
79384,63533,Richard Mcneil,24787,2023-12-20 12:33:33 UTC,Socks,IZOD Men's 3 Pair Per Pack Signature Over The Calf Rib Socks,IZOD,21,Men,E1F77A2C16CC54A43EB984F00FA27D14,35
12829,10414,Paula Smith,11543,2023-12-20 12:05:12 UTC,Intimates,Half Slip 24'' with Snip It All Around Lace Plus Sizes! White 42,Ilusion,12.199999809265137,Women,119CFDDA78D6EB10CB33FA329C735EB4,18
92728,74224,Brian Reynolds,22118,2023-12-20 11:57:57 UTC,Pants,Haggar Men's Nailshead Texture Plain Front Dress Pant,Haggar,29.989999771118164,Men,C41C0323DD77ADD26D14610DAC7B6F33,21
2894,2344,Matthew White,24731,2023-12-20 11:44:39 UTC,Socks,2XU Men's Compression Recovery Sock,2XU,43.150001525878906,Men,C5D644FA8A86AD83E43F040A9EEB4BBC,21
112796,90161,Gregory Willis,18904,2023-12-20 11:41:16 UTC,Sweaters,Ed Garments Men's Heavy Duty V-Neck With No Pocket Cardigan. 351,Ed Garments,50.9900016784668,Men,066763A699FBE4DC6205BAC5D616162B,14
67027,53772,Johnny Lopez,18201,2023-12-20 11:12:28 UTC,Active,SKINS Men's Ry400 Recovery Long Tights,Skins,155,Men,23038C01C7E628D1EEC505640A5A8472,17
97475,78065,Corey Flores,19694,2023-12-20 10:38:27 UTC,Sweaters,French Connection Men's Harvest Wool Cardigan,French Connection,80.639999389648452,Men,8C07E04EAD63CE72C28648F4ADC9D7C1,11
30855,24866,Eduardo Novak,25618,2023-12-20 10:33:32 UTC,Underwear,Wolverine Men's Performance  Base Layer Bottom,Wolverine,25,Men,05016D42450D2A5AA62105CD48DC8CE3,16
40379,32559,William Irwin,18313,2023-12-20 09:57:05 UTC,Active,Duofold Juniors Youth Mid Weight Bottom,Duofold,18.5,Men,46E9EDF04C80B04C62C5DB3AD8298A8B,35
35045,28246,Michelle Anderson,13245,2023-12-20 09:45:57 UTC,Swim,Carve Designs Women's Catalina Bikini Bottom,Carve Designs,42,Women,D68229F521316A03B517E42128C87060,10
58046,46632,Jesse Stark,22564,2023-12-20 09:39:03 UTC,Pants,McAlister Waxed Field Pant,McAlister,89.989997863769531,Men,4B0625AC29F46FC1D6E19B62B01FF10E,27
119640,95736,Megan Townsend,609,2023-12-20 09:23:34 UTC,Tops & Tees,Blue Banana - Black Lace up Bell Sleeve Tunic Top,Blue Banana,49.9900016784668,Women,D7A728A67D909E714C0774E22CB806F2,16
123789,99098,Jeffrey Werner,21570,2023-12-20 09:09:01 UTC,Jeans,Jack & Jones Mens Stan Antifit Jeans,Jack,74.470001220703125,Men,45734394A69E424C7CD1C76383233976,24
19274,15592,Darlene Sullivan,5859,2023-12-20 08:53:18 UTC,Leggings,Black Capri Leggings Three Quarter Length,FineBrandShop,8.8999996185302734,Women,60106888F8977B71E1F15DB7BC9A88D1,24
71754,57540,Madison Edwards,15017,2023-12-20 08:49:06 UTC,Maternity,Anita Microfiber Maternity Bra Style 5162,Anita,70,Women,DB923D713A51808B16056E2469DEB034,20
97401,78014,Jonathan Lee,16807,2023-12-20 08:45:09 UTC,Tops & Tees,Ibex Men's Shak Lite 1/2 Zip Jacket,Ibex,135,Men,8694959CF2D53E57681D8FDC472468D6,12
79588,63700,Walter Cruz,18288,2023-12-20 08:38:15 UTC,Active,Columbia Men's Hart Mountain II Hoodie,Columbia,59.950000762939446,Men,73091F523AA6C6F44674CDB664BF39B3,26
33135,26710,Kimberly Hampton,5322,2023-12-20 08:37:15 UTC,Pants & Capris,Dickies FP831 Women's Micro Denier Executive Pant,Dickies,34,Women,A4A8A31750A23DE2DA88EF6A491DFD5C,18
24408,19719,Alejandro Anthony,25693,2023-12-20 08:36:26 UTC,Underwear,HUGO BOSS Men's Short Sleeve V-Neck T-Shirt,HUGO BOSS,25,Men,0FECCDE63FA107FADD9E5D43A5AE60EF,22
62046,49793,Melissa Cook,13626,2023-12-20 08:29:17 UTC,Accessories,Ray-Ban Aviator Sunglasses,Ray-Ban,136.27000427246094,Women,92A795B46873063E419773B4F310FC29,21
94172,75395,Matthew Horton,18374,2023-12-20 08:25:16 UTC,Active,New Balance Men's Tempo Short Sleeve Tee,New Balance,34.979999542236328,Men,34D630218575CAA798D311DCEAB39CC9,5
73711,59098,Shaun Allen,23380,2023-12-20 08:21:37 UTC,Shorts,Wrangler Rugged Wear Men's Big and Tall Relaxed Fit Short,Wrangler,31.989999771118164,Men,101D3EE2395BB1D1ACA582263378D26A,26
6216,4962,Rachel Johnson,6804,2023-12-20 08:15:27 UTC,Shorts,Hurley Lowrider Cargo 2.5 Short - Women's,Hurley,30.090000152587887,Women,A322852CE0DF73E204B7E67CBBEF0D0A,19
80616,64548,Mark Strickland,26357,2023-12-20 08:03:17 UTC,Underwear,Hatley Nice Putt Boxers,Hatley,18.950000762939453,Men,16AA857FB0D638C3CFF8065744D75413,29
116676,93329,Jennifer Russo,12167,2023-12-20 07:57:41 UTC,Intimates,Eberjey Fanny Chemise Black,Eberjey,75,Women,8C84974A7C5B56145B54496B1695CC09,36
114015,91144,Bonnie Henderson,6724,2023-12-20 07:57:00 UTC,Shorts,Ladies Black Two Side Button Shorts,FineBrandShop,18.899999618530277,Women,F78688FB6A5507413ADE54A230355ACD,12
12046,9799,Roger Page,18838,2023-12-20 07:47:13 UTC,Sweaters,Tommy Hilfiger Men Shawl Collar Logo Classic Sweater Pullover,Tommy Hilfiger,59.9900016784668,Men,99D1E1FE9F1E565A009688A315B90A3A,23
103048,82487,Charles Murillo,19497,2023-12-20 07:43:53 UTC,Sweaters,Maglierie Di Perugia MDP IU 1804 TOR Silk/Cashmere Mock Neck Zip Through Taupe Men's Knit Sweater,Maglierie Di Perugia,95.989997863769517,Men,A66CA8D00DCF305F7343B63FCE3D3D30,13
15904,12940,Allison Rollins,12096,2023-12-20 07:33:20 UTC,Intimates,Authentic Steel Boned Waist Reducing Buckled Candy Classic Brocade Corset,CorsetDeal,48.299999237060554,Women,CEA0C0B601708BB928F7633A41DB56D5,20
27579,22262,Jamie Freeman,3156,2023-12-20 06:56:19 UTC,Dresses,Danny & Nicole Women's Dot Dress,Danny & Nicole,59.9900016784668,Women,2227D753DC18505031869D44673728E2,36
8139,6588,Emily Higgins,12087,2023-12-20 06:47:10 UTC,Intimates,Bslingerie Womens Camo Green Fashion Boned Corset,Bslingerie,19.989999771118164,Women,CA07544BF48826672810E8AFD6575408,10
88257,70632,Justin Bridges,26437,2023-12-20 06:12:00 UTC,Underwear,Coldmaster Big & Tall Superweight Thermal Shirt,COLDMASTER,11.960000038146973,Men,CF8E18367059D20CBB1650809D53E825,18
69035,55405,Tracy Booth,26177,2023-12-20 06:09:53 UTC,Underwear,Hatley Fly By The Seat Of Your Pants Men's Boxers,Hatley,19.950000762939453,Men,B4FD263BB699F424CDB6A662AF0049B2,4
72143,57848,Kelly Hendricks,4792,2023-12-20 05:49:00 UTC,Jeans,7 For All Mankind Women's Kimmie Straight Leg Jean in Alluring Night,7 For All Mankind,189,Women,4FF3E350028D0CFCB92C3A87A57585B1,11
66806,53601,Diane Davis,11581,2023-12-20 05:48:34 UTC,Intimates,Artwedding Floor Length Wedding PetticoatWhiteOne Size,Artwedding,22.989999771118164,Women,588CB956D6BBE67078F29F8DE420A13D,7
39160,31563,Samantha Andrews,8841,2023-12-20 05:44:04 UTC,Socks & Hosiery,Rampage Women's Animal Neon,Rampage,18,Women,6E88EC1459F337D5BEA6353F8BFF8026,11
40911,32984,Alexis Kelley,21089,2023-12-20 05:33:01 UTC,Jeans,AG Adriano Goldschmied Men's Protege 5 Pocket Straight Leg Jean,AG Adriano Goldschmied,189,Men,77557109D117FBB70757F8F00D6ED5E4,18
59039,47408,Christian Smith,19988,2023-12-20 05:27:21 UTC,Suits & Sport Coats,Bertolini 2 Button Solid Black Men's Suit Wool and Silk Blends,Bertolini,184.94999694824216,Men,316698C075DBA7A2B09A5950060F73E5,21
52036,41841,April Perez,3527,2023-12-20 05:05:39 UTC,Dresses,KAMALIKULTURE Women's Long Sleeve Side Draped Dress,KAMALIKULTURE,67.989997863769531,Women,B87470782489389F344C4FA4CEB5260C,18
42629,34360,Erik Sullivan,17388,2023-12-20 05:00:45 UTC,Fashion Hoodies & Sweatshirts,Metal Mulisha Men's Negative Pull Over Hoodie,Metal Mulisha,49,Men,2C78174142E326CA62FC0C16D828A2FE,32
62135,49870,Allen Garcia,24132,2023-12-20 04:52:58 UTC,Outerwear & Coats,Port Authority Men's Big Casual Microfiber Full Zip Jacket. J730,Port Authority,47.9900016784668,Men,555FD43204FD3F2413706C2D6CC8EE0A,14
107717,86173,Zachary Prince,17364,2023-12-20 04:46:49 UTC,Fashion Hoodies & Sweatshirts,Carhartt FRK006 Men's Flame-Resistant Heavyweight Hooded Sweatshirt,Carhartt,179.94999694824219,Men,2FDDDC426480D46CE18AFFAE5E455C82,35
104328,83510,Ann Carroll,10277,2023-12-20 04:32:11 UTC,Sleep & Lounge,Snuggle Fleece (TM) Lavender Zebra Pajamas,The Pajamagram Company,59.9900016784668,Women,23B1F559D8BD157D0D741C83957ED4F2,46
89477,71618,Jason Hill,23377,2023-12-20 04:04:00 UTC,Shorts,Extra Long Olive Drab Cargo Shorts,ANS,25,Men,DDE5AF7B91BD434AFA39458775DE50FF,10
28761,23177,Ashley Parker,9817,2023-12-20 03:50:46 UTC,Sleep & Lounge,The Cat's Pajamas Pink Treetop Cats Women's Cotton Flannel Pajama,The Cat's Pajamas,88,Women,73740EA85C4EC25F00F9ACBD859F861D,25
55627,44724,Kelsey Nelson,8553,2023-12-20 03:29:01 UTC,Outerwear & Coats,Tommy Hilfiger Women's Fashion Pea Coat,Tommy Hilfiger,118.75,Women,B93F11867481FC6D77908AEA58BA6198,11
51344,41280,Susan Mcclure,10726,2023-12-20 03:27:03 UTC,Intimates,Barelythere Women's Solid Microfiber Full Brief Panty Style Being Replaced by Bali 803J),Barely There,8.4700002670288086,Women,992F0FED0720DBB9D4E060D03ED531BA,11
72781,58338,Maria King,14994,2023-12-20 03:21:11 UTC,Maternity,Allegra K Maternity Motherhood Summer Ruffled Detail Front Short Sleeve Dress Deep Blue S,Allegra K,15.4399995803833,Women,11734C642F4A465CD55504AFEC38110D,11
67254,53950,Brandon Jones,28885,2023-12-20 01:55:42 UTC,Accessories,TopTie Unisex Elastic Y-Back Suspenders 1 inch(3CM) Solid J-Clip Suspender--Black,TopTie,5.9899997711181641,Men,2B7B5318EF74068608A5E88C898062C3,29
2242,1803,Angela Williams,7667,2023-12-20 01:54:30 UTC,Blazers & Jackets,Allegra K Women Stand Collar Form Fitting Padded Shoulder Blazer Salmon Pink S,Allegra K,24.899999618530277,Women,09853C7FB1D3F8EE67A61B6BF4A7F8E6,20
106226,85001,Crystal Park,13537,2023-12-20 01:49:39 UTC,Swim,Bongo Beat:Skirted Bottom with attached Full Coverge Swimsuit Bottom (All styles sold as separates; Bottom Only),Blue Sky Swimwear,52,Women,EC9B954AEFD15BC4FFFE92F5683D1DD2,13
41761,33656,Stephen Sellers,22528,2023-12-20 01:37:12 UTC,Pants,AKA Classics Big Mens Back Elastic Flat Front Casual Pant,RYBA GENERAL MERCHANDISE,29.8799991607666,Men,64CD897EFD43C51DF40B76102911FE53,30
123072,98542,Jacob Fisher,28441,2023-12-20 01:33:18 UTC,Accessories,Timberland Men's Windproof Softshell Touchscreen Glove,Timberland,30,Men,0A27B0193970757955DB1CAE7EFB9C3A,21
104861,83925,Peter Watts,24653,2023-12-20 01:32:59 UTC,Socks,CW-X Unisex Adult Ventilator Compression Support  Socks,CW-X,45,Men,C7D830EDC4A6AEEDF2CB507FEF77EC8D,29
24920,20134,Michael Obrien,25076,2023-12-20 01:32:23 UTC,Socks,Van Heusen Men's Dress 3+1 Bonus Pack,Van Heusen,16,Men,0D3132155B700D53E2684D499A3C30F3,38
74274,59530,Perry Peters,18159,2023-12-20 01:30:48 UTC,Active,Duofold Men's Mid Weight Thermal Bottom,Duofold,28,Men,1F33F9A831253704B1F9D34523F001AE,24
100675,80619,Kevin Bray,26635,2023-12-20 01:22:29 UTC,Sleep & Lounge,Kassatex Babylon Collection 100% Mesopotamian Long Staple Cotton Mens and Womens Hooded Bathrobe Made in Turkey,Turkishtowels,99.989997863769517,Men,C271FE4C0B2E10543891FD2E7277D155,25
108896,87110,Aaron Bass,28463,2023-12-20 01:13:07 UTC,Accessories,Chaos Men's Dylon Wool Blend Trapper Hat,Chaos,21.989999771118164,Men,3AC7BDDF3581DEC000154BC98E800CC5,13
68336,54814,Jennifer Wood,2035,2023-12-20 00:59:33 UTC,Fashion Hoodies & Sweatshirts,Bling Cross Angel Wing Crystal Rhinestone Black Hoodie,stonepowerss,49.950000762939446,Women,2B0F658CBFFD284984FB11D90254081F,18
69712,55968,Michael Carter,27264,2023-12-20 00:52:11 UTC,Sleep & Lounge,Joseph Abboud Men's Plaid Woven Pant Pajamas,Joseph Abboud,39.950000762939446,Men,5C2CA90F3199320B73FA1B827FAAEFFB,29
68232,54727,Kenneth Jenkins,19360,2023-12-20 00:40:21 UTC,Sweaters,NEW ARRIVAL PERUVIAN ALPACA WOOL MENS SWEATER VNECK BLACK WARM & SOFT,The Little Alpaca's House,32.9900016784668,Men,42A35B21C91691FB5CD8724FA1A105EC,34
29476,23777,Ann Morris,8762,2023-12-20 00:36:08 UTC,Outerwear & Coats,Knoles & Carter Women's 7/8 4-pocket Coat,Knoles & Carter,149.99000549316406,Women,0C5534F554A26F7AEB7C780E12BB1525,16
83119,66553,Sheri Fisher,4920,2023-12-20 00:32:49 UTC,Jeans,AG Adriano Goldschmied Women's The Legging Skinny Fit Jean,AG Adriano Goldschmied,183.99000549316409,Women,D1942A3AB01EB59220E2B3A46E7EF09D,17
50578,40667,Christina Cobb,6530,2023-12-20 00:32:46 UTC,Shorts,G-Star Women's Trooper Short,G-Star,19.549999237060547,Women,B1790A55A67906C18BD9A046E17C5935,17
